"barcode","region","pseudotime","state","pxl_row_in_fullres","pxl_col_in_fullres"
"s_008um_00225_00710-1","mature_25",2.02937689133933,3,29123.20721588,15720.9165645438
"s_008um_00145_00675-1","mature_12",0.158304895072407,3,28109.4776885353,13375.0828698058
"s_008um_00051_00542-1","mature_16",0.25295760712277,3,24229.4666614594,10606.5219676056
"s_008um_00145_00294-1","mature_29",9.81158076363766,2,16958.8767600028,13324.6393965155
"s_008um_00352_00808-1","mature_1",0.717651958203346,3,31974.4417645614,19450.4840058028
"s_008um_00354_00730-1","mature_9",3.04636815962738,1,29691.4527355502,19498.7055219063
"s_008um_00142_00513-1","mature_18",0.281254898295128,3,23368.7156367119,13265.8385958242
"s_008um_00074_00440-1","mature_20",0.315253619520644,3,21241.2194792165,11266.1164353737
"s_008um_00116_00491-1","mature_18",2.87267059520751,2,22728.2822473092,12502.0248309079
"s_008um_00435_00801-1","mature_4",9.92459868928463,2,31758.588326843,21878.4950997425
"s_008um_00287_00765-1","mature_8",9.77949017310214,2,30724.625207933,17542.6061905708
"s_008um_00292_00829-1","mature_1",2.61342288335756,1,32596.9689556957,17697.3913332488
"s_008um_00132_00452-1","mature_18",2.69484232331016,1,21584.7679064407,12965.1076784535
"s_008um_00121_00663-1","mature_12",0.240610622370341,3,27761.4573003706,12671.1292322936
"s_008um_00369_00811-1","mature_1",4.56086712991576,2,32059.9864992119,19948.3747938258
"s_008um_00138_00747-1","mature_12",0.183621648310846,3,30217.5657775136,13179.7597667318
"s_008um_00076_00400-1","mature_22",6.22282301126437,1,20070.2787351691,11319.3484788671
"s_008um_00054_00564-1","mature_16",10.1007101360469,2,24872.9363812059,10697.2338305268
"s_008um_00246_00742-1","mature_25",0.300826405536594,3,30056.938660459,16339.7112562792
"s_008um_00138_00678-1","mature_12",0.616527253961412,3,28198.2023348339,13170.6239263422
"s_008um_00232_00748-1","mature_25",3.24826304656037,2,30234.3874929308,15930.7977325077
"s_008um_00110_00516-1","mature_17",5.54324486388665,2,23460.7412159004,12329.7430099897
"s_008um_00085_00394-1","mature_22",6.40892996217397,1,19893.4899465764,11581.9446785214
"s_008um_00164_00796-1","mature_12",0.176546186431722,3,31648.155759441,13947.1373257986
"s_008um_00154_00449-1","mature_19",3.39417738335829,1,21494.0644955839,13608.549918186
"s_008um_00081_00614-1","mature_12",7.86024387609348,2,26332.6946169319,11494.0262559428
"s_008um_00334_00731-1","mature_9",3.92294661832027,2,29723.3657243332,18913.5473377237
"s_008um_00266_00810-1","mature_1",1.41890247742189,3,32044.3657023984,16933.9993612162
"s_008um_00307_00734-1","mature_9",10.0494969387847,2,29814.7370001518,18123.8001746003
"s_008um_00446_00828-1","mature_2",0.716904537414526,3,32547.2985244042,22203.9657336288
"s_008um_00193_00726-1","mature_26",0.293907047891209,3,29595.6985578666,14786.5562296939
"s_008um_00088_00574-1","mature_16",3.14814092066542,2,25161.1096348798,11693.5854859065
"s_008um_00056_00647-1","mature_15",5.30366468894421,2,27301.7923496636,10766.7626451281
"s_008um_00162_00651-1","mature_12",10.9461256656768,2,27404.8395995477,13869.4130813629
"s_008um_00145_00669-1","mature_12",2.79820488807509,1,27933.8803495882,13374.288496504
"s_008um_00353_00709-1","mature_9",2.60010425393761,2,29077.0030296283,19466.6659580702
"s_008um_00198_00724-1","mature_26",0.20010868739618,3,29536.50474049,14932.6163111716
"s_008um_00118_00494-1","mature_18",3.43744330665105,2,22815.818273917,12560.9530309521
"s_008um_00125_00630-1","mature_12",2.79235632100491,2,26795.1399274116,12783.8203109367
"s_008um_00068_00399-1","mature_22",6.05178046014305,1,20042.0668748096,11085.0904408781
"s_008um_00293_00830-1","mature_1",0.91898055782648,3,32626.1020914595,17726.7880973616
"s_008um_00082_00576-1","mature_16",0.312986017729049,3,25220.435556422,11518.257741463
"s_008um_00054_00513-1","mature_16",1.29403927145369,3,23380.3361668356,10690.4760352039
"s_008um_00166_00724-1","mature_26",7.86346017326331,2,29540.7400133911,13996.1366278077
"s_008um_00044_00504-1","mature_16",4.02276890195742,2,23118.2558792019,10396.6271287619
"s_008um_00455_00829-1","mature_2",3.0560984146627,1,32575.3714536156,22467.4746084897
"s_008um_00028_00524-1","mature_16",2.6897759063769,2,23705.7038365131,9931.02711190638
"s_008um_00352_00708-1","mature_9",2.81039379167632,1,29047.8695180416,19437.2692920496
"s_008um_00209_00765-1","mature_25",2.61987083240253,2,30734.9531941742,15259.9555713777
"s_008um_00260_00829-1","mature_1",0.317136878100268,3,32601.2089966754,16760.9243062667
"s_008um_00027_00519-1","mature_16",0.291090241338725,3,23559.5021549731,9901.09874764215
"s_008um_00352_00710-1","mature_9",3.17117106789129,1,29106.4011960428,19437.5335873771
"s_008um_00049_00630-1","mature_15",1.8855487496492,3,26805.1885730639,10559.65178459
"s_008um_00169_00663-1","mature_12",10.8544477153623,2,27755.108557148,14075.8573589884
"s_008um_00340_00817-1","mature_1",2.97040201329921,1,32239.4218986368,19100.5004299929
"s_008um_00076_00579-1","mature_16",9.9921732002191,2,25309.0280475131,11343.0624013292
"s_008um_00098_00749-1","mature_13",2.88361653350737,2,30281.3934374629,12009.4188117404
"s_008um_00259_00828-1","mature_1",1.6117787946012,3,32572.0758103191,16731.5274067163
"s_008um_00122_00462-1","mature_18",2.72632646459097,2,21878.7552188507,12673.777199243
"s_008um_00095_00642-1","mature_12",8.17886893315653,2,27150.3030529026,11907.4505009607
"s_008um_00482_00835-1","mature_3",0.232704571697097,3,32747.3861495489,23258.3956808363
"s_008um_00087_00573-1","mature_16",1.86854447359878,3,25131.9752333616,11664.1875790826
"s_008um_00122_00459-1","mature_18",1.07765794657748,3,21790.9549415752,12673.3799232656
"s_008um_00211_00700-1","mature_25",4.90960156737226,2,28832.3993583606,15309.8847534217
"s_008um_00207_00725-1","mature_26",4.505611620196,2,29564.5795819734,15196.1330130731
"s_008um_00174_00733-1","mature_26",2.37794568739743,3,29803.0756195372,14231.4480667966
"s_008um_00077_00410-1","mature_22",6.23172453737491,1,20362.8163998966,11349.9389566506
"s_008um_00067_00607-1","mature_12",0.114930934999611,3,26129.6799979261,11083.3827842287
"s_008um_00292_00804-1","mature_1",6.54271832938357,2,31865.3272262486,17694.0858771629
"s_008um_00114_00764-1","mature_13",3.34474495032263,2,30718.2662110464,12479.6481432467
"s_008um_00322_00732-1","mature_9",2.77908622301839,1,29754.2198775037,18562.5047720477
"s_008um_00309_00705-1","mature_9",3.24712808954858,2,28965.7618793349,18178.495637274
"s_008um_00316_00657-1","mature_10",3.84558737537812,1,27560.0696748179,18377.002935129
"s_008um_00082_00682-1","mature_14",5.32416990952849,2,28322.6756062691,11532.2997032928
"s_008um_00454_00822-1","mature_2",3.95999570667096,2,32370.6460405453,22437.2863552818
"s_008um_00291_00781-1","mature_8",10.2919240261434,2,31192.3479547586,17661.7802441684
"s_008um_00140_00314-1","mature_29",7.76053279978245,2,17544.8775590085,13180.9594178823
"s_008um_00191_00733-1","mature_26",0.322513849161828,3,29800.8254120182,14728.9526912422
"s_008um_00162_00667-1","mature_12",3.06400688908506,2,27873.0992756064,13871.5310871961
"s_008um_00339_00705-1","mature_9",2.77976978053976,2,28961.7921818266,19056.433786883
"s_008um_00395_00719-1","mature_9",9.88221609834172,2,29364.1028959205,20697.0940974008
"s_008um_00299_00832-1","mature_1",2.69828677257229,1,32683.8383261087,17902.6397325405
"s_008um_00069_00394-1","mature_22",6.42300881749843,1,19895.6000503419,11113.6936986332
"s_008um_00359_00739-1","mature_9",0.717668063020595,3,29954.1828576276,19646.2171818767
"s_008um_00041_00495-1","mature_16",2.96208835191555,2,22855.2509571104,10307.63747154
"s_008um_00195_00735-1","mature_26",0.250801280753495,3,29858.8279603011,14846.2771524536
"s_008um_00088_00691-1","mature_14",0.809585026196659,3,28585.2782776059,11709.0837887051
"s_008um_00061_00513-1","mature_16",0.233220783762697,3,23379.4118028107,10895.3352349741
"s_008um_00145_00458-1","mature_18",7.65854781343327,2,21758.6528142443,13346.3527890711
"s_008um_00142_00709-1","mature_12",0.297402470989687,3,29104.9246525839,13291.7889553531
"s_008um_00342_00829-1","mature_1",3.52918883702399,2,32590.3439183226,19160.6151752513
"s_008um_00055_00544-1","mature_16",0.189135709916391,3,24287.4716047132,10723.8492895704
"s_008um_00492_00825-1","mature_3",9.99657187901684,2,32453.4075689689,23549.7157052505
"s_008um_00307_00736-1","mature_9",10.2386010258739,2,29873.2686832456,18124.0645769711
"s_008um_00162_00789-1","mature_12",0.547863397379665,3,31443.5592847808,13887.6807911173
"s_008um_00075_00384-1","mature_22",6.4833780728438,1,19602.138797071,11287.9630793437
"s_008um_00083_00459-1","mature_20",3.49151500937793,1,21796.1019337227,11532.0240472013
"s_008um_00076_00603-1","mature_12",1.03288054197101,3,26011.4243961686,11346.2418954329
"s_008um_00039_00579-1","mature_12",2.95249949546897,1,25313.9174656181,10260.2381223378
"s_008um_00139_00703-1","mature_12",0.321523257807902,3,28929.7247413797,13203.1991595078
"s_008um_00063_00673-1","mature_14",3.41420174481402,2,28061.7922382603,10975.0655199235
"s_008um_00140_00525-1","mature_18",1.61870195261022,3,23720.1788689716,13208.896713641
"s_008um_00051_00495-1","mature_16",10.2657635806641,2,22853.9306931276,10600.2940167349
"s_008um_00185_00814-1","mature_12",0.910147480733442,3,32172.1594893366,14564.0829959129
"s_008um_00022_00495-1","mature_16",7.27241504845334,2,22857.7594622476,9751.58924437419
"s_008um_00235_00724-1","mature_25",0.278383810415933,3,29531.6077227788,16015.4172788331
"s_008um_00182_00777-1","mature_12",3.05278515240838,2,31089.719501958,14471.3914119255
"s_008um_00321_00823-1","mature_1",0.870630403417247,3,32417.5327994924,18545.2689353213
"s_008um_00116_00680-1","mature_12",0.266651255201914,3,28259.6451487657,12527.0543190961
"s_008um_00180_00711-1","mature_26",3.04711767947395,1,29158.4282365751,14404.1262593795
"s_008um_00156_00433-1","mature_19",0.326049147133733,3,21025.5324680642,13664.9625529487
"s_008um_00168_00346-1","mature_24",1.27523707951484,3,18477.7322274314,14004.6310138317
"s_008um_00144_00657-1","mature_12",10.7000287993176,2,27582.8176717389,13343.4345708224
"s_008um_00094_00553-1","mature_16",0.177563498802605,3,24545.7191640403,11866.3964591874
"s_008um_00452_00815-1","mature_2",9.84478880615685,2,32166.0529698818,22377.8339775159
"s_008um_00332_00656-1","mature_10",0.267891096137591,3,27528.6876091273,18845.1053609878
"s_008um_00327_00697-1","mature_9",0.450571283331338,3,28729.252909071,18704.2014161079
"s_008um_00211_00772-1","mature_25",2.87559348478613,1,30939.5496675808,15319.411501925
"s_008um_00131_00453-1","mature_18",0.335396877295625,3,21614.1666354491,12935.9746327449
"s_008um_00255_00825-1","mature_1",3.52942662539246,2,32484.808715715,16614.0720181689
"s_008um_00386_00830-1","mature_1",3.30577167481901,1,32613.7794161024,20448.3783226174
"s_008um_00138_00312-1","mature_29",4.05872434116622,1,17486.6069174095,13122.1633946801
"s_008um_00153_00721-1","mature_12",5.43287871994305,2,29454.6623219882,13615.2937600242
"s_008um_00165_00675-1","mature_12",0.302684858243642,3,28106.8320380774,13960.3853945528
"s_008um_00143_00748-1","mature_12",0.31651340047418,3,30246.1698953492,13326.2175728532
"s_008um_00112_00614-1","mature_12",10.1160157629818,2,26328.5965407366,12401.252638873
"s_008um_00477_00806-1","mature_3",6.52135368380553,2,31899.3522309261,23108.2477523231
"s_008um_00243_00739-1","mature_25",0.335719376739874,3,29969.5380320217,16251.5200561108
"s_008um_00108_00648-1","mature_12",3.4267913665847,1,27324.1820267337,12288.6942930193
"s_008um_00430_00772-1","mature_5",0.332835407702789,3,30910.5498731255,21728.3446529778
"s_008um_00022_00624-1","mature_15",9.91742590063835,2,26633.1594676917,9768.68739788226
"s_008um_00247_00760-1","mature_25",0.140288181101192,3,30583.592291326,16371.3569490896
"s_008um_00366_00711-1","mature_9",9.82391270487193,2,29133.8143921562,19847.3686971153
"s_008um_00072_00725-1","mature_13",4.49865596377821,2,29582.4474071996,11245.343031516
"s_008um_00142_00315-1","mature_29",9.89005667910302,2,17573.8811043512,13239.6230170143
"s_008um_00126_00631-1","mature_12",3.59237285478513,2,26824.274057933,12813.2179944191
"s_008um_00114_00651-1","mature_12",10.378088204419,2,27411.1875230219,12464.68330095
"s_008um_00118_00665-1","mature_12",2.11770799340938,3,27820.3866594445,12583.5983604935
"s_008um_00094_00732-1","mature_13",0.325682738781885,3,29784.3987295586,11890.106234442
"s_008um_00101_00642-1","mature_12",0.334908198224486,3,27149.509636614,12083.0424773914
"s_008um_00366_00809-1","mature_1",9.28208190918261,2,32001.8527646957,19860.3174741725
"s_008um_00128_00698-1","mature_12",0.241384134312946,3,28784.849394381,12880.6203820448
"s_008um_00341_00670-1","mature_10",2.69486913453158,1,27937.2208302372,19110.337268343
"s_008um_00177_00784-1","mature_12",0.349671959456151,3,31295.243077938,14325.9932351989
"s_008um_00032_00634-1","mature_15",2.86318225512021,2,26924.5022265614,10062.6682575978
"s_008um_00409_00763-1","mature_5",3.3956802726082,1,30649.9400834141,21112.6066802457
"s_008um_00033_00408-1","mature_23",9.10111821781047,2,20310.0861872312,10061.9817588044
"s_008um_00112_00659-1","mature_12",0.111648310081684,3,27645.5825069173,12407.2122313377
"s_008um_00056_00698-1","mature_13",0.164912910880038,3,28794.3761642332,10773.5202449053
"s_008um_00044_00491-1","mature_16",6.66596230209841,2,22737.7877041975,10394.9043923077
"s_008um_00247_00753-1","mature_25",1.10877378047696,3,30378.7311575337,16370.4310402629
"s_008um_00160_00738-1","mature_12",4.22859310228677,2,29951.2589877948,13822.3996374947
"s_008um_00439_00777-1","mature_5",9.79693176973575,2,31055.6859078554,21992.3827354523
"s_008um_00098_00617-1","mature_12",4.24039800509109,2,26418.2465576217,11991.9351970415
"s_008um_00288_00774-1","mature_8",0.324175837753925,3,30987.8848784816,17573.0608404295
"s_008um_00146_00745-1","mature_12",6.66648890974774,2,30157.9746004167,13413.6155995369
"s_008um_00135_00741-1","mature_12",3.31351055604084,1,30042.3665374899,13091.1700464801
"s_008um_00272_00718-1","mature_11",0.511173118687473,3,29351.1151733429,17097.4208555306
"s_008um_00172_00769-1","mature_12",0.320224830415367,3,30856.9162291306,14177.6831034852
"s_008um_00385_00743-1","mature_9",0.249636228845749,3,30067.8040673207,20407.6207018222
"s_008um_00167_00665-1","mature_12",9.14091366468326,2,27813.905508935,14017.5918911594
"s_008um_00096_00670-1","mature_12",0.305353055742905,3,27969.6280937279,11940.4245581815
"s_008um_00146_00476-1","mature_18",2.78169212081676,2,22285.3216093519,13378.0013401322
"s_008um_00190_00736-1","mature_26",0.235472809179552,3,29888.7558074508,14700.0847595363
"s_008um_00148_00491-1","mature_18",0.197308737064755,3,22724.0576213633,13438.5180242957
"s_008um_00326_00717-1","mature_9",0.325923631997613,3,29314.7028399537,18677.58038414
"s_008um_00161_00436-1","mature_19",3.3164890895303,1,21112.6730822941,13811.6867175148
"s_008um_00221_00713-1","mature_25",0.252842586961563,3,29211.5346041769,15604.2539209694
"s_008um_00145_00470-1","mature_18",0.281225456277973,3,22109.8534285545,13347.9415625301
"s_008um_00170_00782-1","mature_12",0.314303061859885,3,31237.6382987682,14120.8739067975
"s_008um_00430_00779-1","mature_5",0.290007485071346,3,31115.4088578903,21729.2690288511
"s_008um_00146_00460-1","mature_18",6.00495831187564,2,21817.0542987152,13375.8829953391
"s_008um_00056_00533-1","mature_16",3.14709416980712,2,23965.4061602369,10751.657320824
"s_008um_00024_00521-1","mature_16",3.32333128267459,1,23618.4318535706,9813.56677725004
"s_008um_00144_00687-1","mature_12",10.3177063338962,2,28460.8044093968,13347.4064732003
"s_008um_00088_00386-1","mature_22",6.2572041255231,1,19658.9584991452,11668.6819214962
"s_008um_00486_00825-1","mature_3",0.8546890630163,3,32454.2025256983,23374.1317794047
"s_008um_00124_00450-1","mature_18",3.23751342598039,2,21527.2900592847,12730.7190690814
"s_008um_00377_00701-1","mature_9",10.1030890888897,2,28839.7006450837,20167.9565943584
"s_008um_00493_00827-1","mature_3",7.97782411212766,2,32511.805794265,23579.2436385107
"s_008um_00035_00400-1","mature_23",7.97074180791148,2,20075.6862394591,10119.4531051691
"s_008um_00417_00767-1","mature_5",2.7140924859556,1,30765.9432941082,21347.2491979243
"s_008um_00173_00708-1","mature_26",8.76118007006849,2,29071.5562910969,14198.8740242584
"s_008um_00084_00573-1","mature_16",1.30897419524819,3,25132.3716458241,11576.3912356629
"s_008um_00154_00819-1","mature_12",10.9802334703441,2,32322.5957397611,13657.5324416389
"s_008um_00416_00821-1","mature_2",3.06192565218653,2,32346.4151502015,21325.1167254313
"s_008um_00153_00803-1","mature_12",2.63496259066404,2,31854.47413032,13626.1493314235
"s_008um_00153_00516-1","mature_18",3.26557246490698,2,23455.0628364151,13588.1545150398
"s_008um_00165_00672-1","mature_12",3.61284343124942,2,28019.0334651509,13959.9882796876
"s_008um_00254_00656-1","mature_33",9.82440834431208,2,27539.0033858405,16562.454657834
"s_008um_00403_00767-1","mature_5",0.339563231918948,3,30767.7970458156,20937.5492237709
"s_008um_00344_00712-1","mature_9",2.26598883089162,3,29165.9915281591,19203.6816611499
"s_008um_00052_00517-1","mature_16",8.54751160360232,2,23497.6671894556,10632.4748431598
"s_008um_00115_00631-1","mature_12",0.309752156894925,3,26825.7284781287,12491.2999371485
"s_008um_00052_00506-1","mature_16",0.281992522254417,3,23175.733072022,10631.01724996
"s_008um_00096_00391-1","mature_22",6.2901730308229,1,19804.2383780835,11903.4694292356
"s_008um_00119_00771-1","mature_13",3.82647948306339,2,30922.4663918399,12626.9007745273
"s_008um_00126_00617-1","mature_12",0.336152586568662,3,26414.5449548922,12811.3641314467
"s_008um_00353_00726-1","mature_9",4.81220332877049,1,29574.5219246547,19468.9124464773
"s_008um_00050_00660-1","mature_15",5.31272991084711,2,27683.0490524027,10592.8925504357
"s_008um_00445_00832-1","mature_2",0.558981932365388,3,32664.4926947628,22175.2297653572
"s_008um_00151_00707-1","mature_12",0.21202470412852,3,29045.2014131724,13554.910169368
"s_008um_00167_00723-1","mature_26",3.43076971613147,2,29511.341591714,14025.2692937378
"s_008um_00062_00539-1","mature_16",0.203412973406659,3,24140.2136688557,10928.0457288119
"s_008um_00144_00498-1","mature_18",0.265137312125204,3,22929.4522261229,13322.3833265542
"s_008um_00167_00819-1","mature_12",3.41091108226726,1,32320.8733895795,14037.9766391794
"s_008um_00144_00306-1","mature_29",3.30240152687991,1,17310.2138097547,13296.9625935628
"s_008um_00126_00484-1","mature_18",4.56197221171925,2,22522.0952262135,12793.7523280126
"s_008um_00213_00689-1","mature_25",2.85846530301778,2,28510.2079273484,15366.9591646242
"s_008um_00157_00764-1","mature_12",0.201734676464108,3,30712.5725762638,13738.0464040884
"s_008um_00172_00345-1","mature_24",2.7846883152087,1,18447.9380199503,14121.5605531279
"s_008um_00314_00811-1","mature_1",9.97943743646708,2,32067.2726064267,18338.831254054
"s_008um_00155_00762-1","mature_12",0.335782834972861,3,30654.305411108,13679.2516049477
"s_008um_00182_00788-1","mature_12",0.234425920537967,3,31411.644483539,14472.8472632881
"s_008um_00157_00790-1","mature_12",1.16611909333704,3,31473.4874391531,13741.4882859927
"s_008um_00216_00752-1","mature_25",0.618683803496456,3,30353.5694143157,15463.089519274
"s_008um_00237_00732-1","mature_25",2.96972670505305,2,29765.4706863828,16075.0052284724
"s_008um_00275_00723-1","mature_11",4.45843081766345,2,29497.0477549008,17185.8762569796
"s_008um_00086_00361-1","mature_22",6.37843222254014,1,18927.5468008668,11606.838854675
"s_008um_00247_00739-1","mature_25",0.25865598848126,3,29969.0085403395,16368.5792210293
"s_008um_00118_00642-1","mature_12",11.0623882377754,2,27147.2616263338,12580.5525157726
"s_008um_00381_00740-1","mature_9",0.340240253135311,3,29980.5364140738,20290.16680347
"s_008um_00120_00692-1","mature_12",0.295558444082704,3,28610.3106956931,12645.7043286923
"s_008um_00154_00789-1","mature_12",1.92636199092876,3,31444.6188494747,13653.5609405508
"s_008um_00138_00732-1","mature_12",3.51793119964398,2,29778.5746879807,13177.7737188309
"s_008um_00086_00531-1","mature_16",2.96003937178101,1,23902.9104658179,11629.3585040052
"s_008um_00184_00793-1","mature_12",5.33622915212431,2,31557.70902352,14532.0388229496
"s_008um_00049_00546-1","mature_16",3.71667175402498,2,24346.7975084175,10548.5208407753
"s_008um_00133_00685-1","mature_12",9.90049132655999,2,28403.7272943027,13025.2249016265
"s_008um_00038_00530-1","mature_16",2.94824418757101,1,23879.9834826006,10224.4788340164
"s_008um_00148_00754-1","mature_12",7.96964624925156,2,30421.1041457661,13473.3372507453
"s_008um_00029_00519-1","mature_16",0.273027792166797,3,23559.2380330318,9959.63010268886
"s_008um_00280_00830-1","mature_1",0.299107966164148,3,32627.8246249313,17346.3487752256
"s_008um_00074_00526-1","mature_16",4.51083380124455,2,23758.1620652197,11277.5099282282
"s_008um_00285_00708-1","mature_11",3.9184211630027,2,29056.7354681682,17476.539939881
"s_008um_00224_00747-1","mature_25",0.293228269638607,3,30206.1806505063,15696.5467978666
"s_008um_00246_00739-1","mature_25",3.40508038890433,2,29969.1409132406,16339.3144341078
"s_008um_00317_00694-1","mature_9",6.4287526248092,2,28642.7782638298,18411.1586441893
"s_008um_00171_00715-1","mature_26",0.307448947576189,3,29276.6835942317,14141.2704966213
"s_008um_00171_00790-1","mature_12",0.185496192188288,3,31471.6331820007,14151.1977664896
"s_008um_00055_00499-1","mature_16",6.26856042858036,2,22970.4696604697,10717.8865745584
"s_008um_00158_00752-1","mature_12",0.326458175858867,3,30361.2481661726,13765.7228677512
"s_008um_00080_00442-1","mature_20",2.73240581930193,2,21298.9615265296,11441.9751743348
"s_008um_00041_00564-1","mature_16",0.314123284414441,3,24874.6540075485,10316.7814502896
"s_008um_00285_00801-1","mature_1",2.70126602752336,1,31778.4573462392,17488.837076799
"s_008um_00093_00609-1","mature_12",2.70763604939656,2,26184.7760561395,11844.5486977934
"s_008um_00041_00667-1","mature_14",0.142164864549945,3,27889.1041599541,10330.4310623021
"s_008um_00141_00671-1","mature_12",2.86513593978043,1,27992.9419132401,13257.4926257062
"s_008um_00058_00580-1","mature_12",2.13766552592185,3,25340.6732487629,10816.4160140711
"s_008um_00305_00814-1","mature_1",2.18138700967599,3,32156.2618625367,18075.8471831818
"s_008um_00050_00541-1","mature_16",0.229713239477747,3,24200.3320855887,10577.1238716662
"s_008um_00388_00737-1","mature_9",0.202303694965365,3,29891.8126542917,20494.6212162399
"s_008um_00363_00709-1","mature_9",2.61315584607338,1,29075.6797443127,19759.3109836238
"s_008um_00345_00701-1","mature_9",3.21430791029264,1,28843.9347905866,19231.4924822354
"s_008um_00081_00597-1","mature_12",0.137205127561626,3,25835.1645778533,11491.7742185698
"s_008um_00172_00341-1","mature_24",4.25810684891225,2,18330.8701518867,14121.0310858978
"s_008um_00147_00494-1","mature_18",3.34209771253326,2,22811.9895823631,13409.649841792
"s_008um_00284_00760-1","mature_8",10.4503074105183,2,30578.6933914599,17454.1511171516
"s_008um_00190_00725-1","mature_26",0.265407831300112,3,29566.8295913809,14698.6290072351
"s_008um_00155_00777-1","mature_12",0.269468908015235,3,31093.2950655639,13681.2373431249
"s_008um_00090_00615-1","mature_12",5.66763501587601,2,26360.7712901955,11757.5473069377
"s_008um_00354_00831-1","mature_1",3.42148478538727,1,32647.2850109287,19512.0521168889
"s_008um_00132_00508-1","mature_18",2.0419448403339,3,23223.7030171246,12972.5228153845
"s_008um_00096_00379-1","mature_22",5.99504992830098,1,19453.0346677196,11901.8799425295
"s_008um_00471_00810-1","mature_3",3.33526634053098,2,32017.2087589379,22933.1914490321
"s_008um_00226_00723-1","mature_25",0.237605068245713,3,29503.5329028275,15751.9013234032
"s_008um_00089_00396-1","mature_22",6.09302077018667,1,19951.4963453427,11699.2722395797
"s_008um_00215_00747-1","mature_25",0.276899565582711,3,30207.3721127843,15433.1631037416
"s_008um_00377_00712-1","mature_9",0.273941429209104,3,29161.6245460495,20169.4098901732
"s_008um_00084_00568-1","mature_16",2.97186042933018,2,24986.0388866342,11575.7288877804
"s_008um_00225_00756-1","mature_25",0.270274505615788,3,30469.4415424822,15727.0023298264
"s_008um_00376_00721-1","mature_9",3.09285830225729,2,29425.1489600727,20141.334514343
"s_008um_00134_00754-1","mature_12",6.53992644515327,2,30422.9576860215,13063.6262428425
"s_008um_00224_00767-1","mature_25",9.55331376721159,2,30791.498809971,15699.1928015234
"s_008um_00085_00459-1","mature_20",1.99948875212046,3,21795.8379849282,11590.5552240401
"s_008um_00059_00590-1","mature_12",2.87414985622628,1,25633.2066321172,10847.0065241735
"s_008um_00023_00520-1","mature_16",3.4150536765389,2,23589.2971594254,9784.16854614299
"s_008um_00127_00484-1","mature_18",5.11196489742676,2,22521.963216597,12823.0177644725
"s_008um_00090_00398-1","mature_22",6.58944919122244,1,20009.8983729722,11728.8028160692
"s_008um_00144_00714-1","mature_12",2.69533759778384,2,29250.9906431579,13350.9811770611
"s_008um_00152_00803-1","mature_12",2.72170389843448,2,31854.6065960082,13596.8843510447
"s_008um_00349_00703-1","mature_9",10.0404516712427,2,28901.9372415529,19348.8149597359
"s_008um_00135_00505-1","mature_18",0.324720557447625,3,23135.5069922749,13059.9217504997
"s_008um_00086_00682-1","mature_14",4.2181425969578,2,28322.1464324295,11649.3609904518
"s_008um_00338_00661-1","mature_10",5.66064296701237,2,27674.2239867839,19021.3539775757
"s_008um_00331_00690-1","mature_9",1.50928498561121,3,28523.86232075,18820.3346063123
"s_008um_00324_00725-1","mature_9",0.892675720169953,3,29549.0943249326,18620.1086566918
"s_008um_00147_00671-1","mature_12",2.10431793073151,3,27992.1482515837,13433.0836013856
"s_008um_00156_00823-1","mature_12",10.6805850120983,2,32439.3941748686,13716.5918729586
"s_008um_00209_00746-1","mature_25",0.289497974879156,3,30178.9004671482,15257.4415268515
"s_008um_00163_00826-1","mature_12",10.5170175686218,2,32526.2642195235,13921.8435446584
"s_008um_00418_00773-1","mature_5",0.970864710586577,3,30941.4044803731,21377.3058688632
"s_008um_00060_00606-1","mature_12",0.223284475497681,3,26101.3388023049,10878.3919939471
"s_008um_00150_00722-1","mature_12",0.550645555865742,3,29484.3254654112,13527.6309051901
"s_008um_00319_00710-1","mature_9",0.986909126294834,3,29110.7680944402,18471.8029100177
"s_008um_00245_00729-1","mature_25",5.31111745680672,2,29676.613959863,16308.7268910884
"s_008um_00149_00704-1","mature_12",0.127169205140777,3,28957.6676566333,13495.9827934696
"s_008um_00179_00816-1","mature_12",3.21605371886996,1,32231.4860444191,14388.7584076319
"s_008um_00042_00526-1","mature_16",3.25670003027325,2,23762.3883243346,10341.0112726279
"s_008um_00049_00549-1","mature_16",4.24059782917539,2,24434.5974782723,10548.9183757914
"s_008um_00135_00740-1","mature_12",0.31829578306314,3,30013.1004629405,13091.0376397106
"s_008um_00056_00582-1","mature_12",0.113639364118277,3,25399.4706783612,10758.1499773659
"s_008um_00117_00487-1","mature_18",0.856714550431942,3,22611.0834337025,12530.7605637307
"s_008um_00317_00663-1","mature_10",0.884710455601254,3,27735.5334538162,18407.0607592561
"s_008um_00056_00649-1","mature_15",8.86362685977716,2,27360.325164814,10767.0276495686
"s_008um_00104_00642-1","mature_12",0.362849031274436,3,27149.112928645,12170.8384268327
"s_008um_00175_00821-1","mature_12",0.371163363764499,3,32378.3451393582,14272.3606202824
"s_008um_00085_00725-1","mature_13",9.24900886155834,2,29580.7267915068,11625.7917517811
"s_008um_00166_00790-1","mature_12",3.39307407418435,1,31472.2954164055,14004.8730166485
"s_008um_00189_00295-1","mature_30",3.70148415939379,1,16982.3473795362,14612.4558251501
"s_008um_00084_00517-1","mature_16",0.204011186846799,3,23493.4413465554,11568.972924006
